control1	control2	control3	tumour1	tumour2	tumour3
ATG3P1	0	0	0	0	0	0
ATG4A	9.58149041577152	9.5172261221312	9.67305644632126	9.61323809299177	9.61959639899266	9.64454221286547
ATG4AP1	0	0	0	0	0	0
ATG4B	9.76054917541614	9.64381870515989	9.69115158396798	9.60888156366445	9.50110900452985	9.47009654969316
ATG4C	9.3526881794354	9.34881053845045	9.45620386663847	8.94006421800687	9.09922864242744	9.19008188622658
ATG4D	7.62222443394701	7.71073759633989	7.59206524573717	8.03972861892947	7.60579475518058	7.31347896119488
ATG5	9.46647922673467	9.51900033780508	9.70764668828671	9.66670462184811	9.56510063254823	9.56715988622557
ATG7	8.75456144168687	9.13738439952938	9.10093982572034	9.16460826568941	8.74825638684847	8.80125514078472
ATG9A	10.530046520297	10.5130476075585	10.3475996319466	10.5001194898661	10.7384082805646	10.412764976162
ATG9B	0.98782550451346	1.08000259725748	3.45532501271364	3.86274841291762	2.59846918711406	0
ATIC	11.4342032861876	11.5229374836515	11.4214771126426	11.2895746783373	11.428381674734	11.4402525264413
ATL1	9.29088024055645	9.45491779733275	9.65077373184645	9.66393366583624	9.69491669603754	9.77301024194319
ATL2	10.6063753847638	10.6691590460119	10.6473452843572	10.5926280715865	10.6041961420368	10.6803241920795
ATL3	10.9173857862236	10.9852923625385	11.0932045782237	10.8339120785773	11.0138812360197	10.9852564998308
ATM	13.5451267621798	13.4038102947904	13.7046860034131	13.4656556024943	13.5231588214606	13.9084253637085
ATMIN	10.8888488563468	10.9922561272711	11.0893564665819	11.0639171471092	11.149375793992	11.2374471613045
ATN1	11.2580895890362	11.1011370354037	10.9675460966079	11.3574610678977	10.9747228916917	10.6051348945957
ATOH1	0	0	0	0	0	0
ATOH7	1.57492859013107	0	0	0.993532377825115	0.995996627073578	1.0076981838437
ATOH8	7.41084114576504	7.17522858920284	6.8248042396416	8.56497999785291	8.07710757087754	7.76064150279227
ATOSA	9.8291331796347	9.93762046284291	9.83408760785977	9.68187003870888	10.1046974642363	10.0218187211086
ATOSB	9.59318636753192	9.68710169444409	9.41884094623439	9.62566850538519	9.54439749705104	9.32602621891311
ATOSBP1	0	0	0	0	0	0
ATOX1	10.9660374458818	10.9236652919499	10.7780760209569	11.3416470477709	11.0933643201745	10.8641801123932
ATP10A	11.4449118517696	11.4547981591073	11.4907661563185	11.2132115176232	10.8708205433701	11.2641157271036
ATP10B	10.7845251473986	10.9838380103221	10.9625283579068	11.051363488211	11.1386576191328	11.255037256103
ATP10D	10.2397553726158	10.4738855446377	10.4422405021724	10.4215135345525	10.3899788320728	10.2982580674106
ATP11A	10.1089614424486	10.0866436250043	10.0563040862775	9.95708546913314	10.0815367563532	10.0463819516494
ATP11B	11.7130259854253	11.6662479615995	11.8376118911364	11.7033649495482	11.8494744631133	11.900655251609
ATP11C	9.91815702053954	10.1369910718935	10.0952392851999	10.0667034833638	10.0099550941296	10.2310030536094
ATP12A	2.96301427254347	3.41804253071908	2.95873784983076	3.16060659299255	2.53117160297617	2.49269518067084
ATP13A1	9.79971854982464	9.70582128686396	9.63318178921508	9.83880223694526	9.29160747679642	9.51725991744359
ATP13A2	9.36154333987778	9.34448098511155	9.19366814124363	9.24387492109492	8.78493208075118	8.32085828014884
ATP13A3	11.9996524057614	11.8345970958635	11.8949988628574	11.6622933890161	11.8204217173241	12.0502186884696
ATP13A4	4.73640545197162	2.89254627543858	2.2539298444062	1.3730880206078	1.98428869636013	2.68270886496788
ATP13A5	0	0	1.00476877830381	0.993532377825115	0	1.0076981838437
ATP1A1	16.492280624271	16.5958489000035	16.5987125747466	16.6758226162134	16.6841859355887	16.6757206203989
ATP1A2	0.9924811170393	1.00560186315918	0	0.993532377825115	1.5796221976596	2.33422554876658
ATP1A3	0	0	1.67468589313351	2.80027320780862	0	2.15993135183354
ATP1A4	2.69855685585681	2.81812565346416	2.88257549167453	3.47032873179493	2.7045309154784	3.03242014621721
ATP1B1	8.85888310681641	8.95586018473853	8.93264235147527	9.44514815701571	9.46483663874768	9.57663905283682
ATP1B1P1	0	0	1.59131737531809	0.993532377825115	0	0
ATP1B2	2.47359665162472	3.70692772559801	3.10460181483162	3.20315345974825	3.12206968096144	2.90917783083519
ATP1B3	12.5424880648441	12.5281131119603	12.6068030698251	12.3421515297973	12.5493938287404	12.5802441215264
ATP1B3P1	0.9924811170393	0	1.00476877830381	2.31156593616377	0.995996627073578	1.0076981838437
ATP1B4	2.30987900064274	2.33088066483355	1.59131737531809	2.31156593616377	3.31471400580654	1.59521764453552
ATP23	6.96240901042976	7.45483469641065	7.44882514201425	7.66423095111448	7.80090037200237	7.66343198099698
ATP2A1	5.9099874979271	5.80869107773951	5.16843819169057	5.26654481836636	5.53748789265724	4.23846403223972
ATP2A2	13.4597111958058	13.5235783822307	13.4887638726778	13.4331422537433	13.4624416088748	13.3891973365623
ATP2A3	2.604751356258	1.63072098810032	2.98068681327667	3.61965800461477	1.43433711375873	2.38003575303156
ATP2B1	8.42524674549778	8.83371516291829	8.52688740851898	7.72887175997479	8.40511649009612	7.95677715582229
ATP2B2	1.56019827632694	2.07776274385475	2.31177017374057	1.63785769876328	1.64121656107041	1.65713793146555
ATP2B3	0	0	0	0	0	0
ATP2B4	12.0320397231414	12.1510326757586	12.1523760786195	12.4312480277178	12.5073321456924	12.6505108816179
ATP2C1	12.340637947649	12.3206756840135	12.3614067275766	12.114687776215	12.275771286497	12.3841472324219
ATP2C2	3.2336380424513	3.21833865522836	3.43842738251886	3.66493123539146	2.95238839797745	3.76253595837587
ATP4A	0	0	0	0	0	1.0076981838437
ATP4B	0	0	0	1.57633254519192	0	0
ATP5F1A	13.7684084737098	13.7694178716624	13.7996285001654	13.744304343126	13.848089890275	13.8922700990721
ATP5F1AP1	0	1.59242682832446	0	0.993532377825115	0	0
ATP5F1AP10	1.98870692952904	2.33088066483355	2.00714726931563	0	2.31551735497905	0
ATP5F1AP2	0	0	0	0.993532377825115	0	0
ATP5F1AP3	0.9924811170393	1.00560186315918	0	0.993532377825115	0.995996627073578	1.0076981838437
ATP5F1AP4	0	0	0	0	0	0
ATP5F1AP7	0	0	0	0	0	0
ATP5F1AP8	0	0	0	0	0	0
ATP5F1B	14.0477726609421	14.0898394826734	14.2232931024381	13.9887774000508	14.2077407089119	14.3587601938523
ATP5F1BP1	0	0	0	0	1.5796221976596	0
ATP5F1C	12.1659708845648	12.2062967148905	12.2334585593376	12.0473278844716	12.1474320974718	12.3654510714826
ATP5F1CP1	0.9924811170393	0	0	0	0.995996627073578	0
ATP5F1D	7.7475670031342	7.54963560157832	7.11657090380009	8.09686230409168	7.19420215888561	5.84953712195342
ATP5F1E	11.8155543270793	11.8290542007505	11.8859203544023	11.8452733243433	11.8320071323102	11.8798134102955
ATP5F1EP1	0	0	0	0	0	0
ATP5F1EP2	0	0	0	0	0	0
ATP5IF1	10.0789147040583	10.1335636116682	10.1151762798788	10.281025252695	10.2808215494893	10.047154993113
ATP5MC1	10.3628490846442	9.87940015297989	10.1461496397823	10.0926538078704	10.2008071513527	10.0820156519867
ATP5MC1P1	0	1.00560186315918	0	0	0.995996627073578	0
ATP5MC1P2	0	0	0	0	0	1.0076981838437
ATP5MC1P3	0	0	1.00476877830381	0	0	1.0076981838437
ATP5MC1P4	0.9924811170393	2.59428689149742	2.32955059221284	0.993532377825115	1.5796221976596	1.59521764453552
ATP5MC1P5	0	0	0	0	0	0
ATP5MC1P6	0	0	0	0	0	0
ATP5MC1P7	0	0	0	0	0	0
ATP5MC1P8	0	0	0	0	0	0
ATP5MC2	11.927439437895	11.8928803066588	11.7749708092718	11.9690432112175	11.9810180227583	11.7549177787253
ATP5MC2P1	0	0	0	0	0	0
ATP5MC2P2	0	0	0	0	0	0
ATP5MC2P3	0	0	0	0	0	0
ATP5MC2P4	0	0	0	0	0	0
ATP5MC2P5	0	0	0	0	0	0
ATP5MC3	12.1503803531157	12.0911691993795	12.098622884739	12.0614364793795	12.1314441900317	12.0317563897752
ATP5ME	9.8154459430902	9.72202917188937	9.64822261572617	9.86805832231123	9.73607984699489	9.55599693423099
ATP5MF	10.9556044167307	11.0837239437282	11.002850433225	10.9588776793476	11.0450872238451	11.0369900807324
ATP5MF-PTCD1	6.97448504956828	7.30263933000069	7.14709791205635	7.37208783150094	6.60318120990931	6.55232490415242
ATP5MFP1	0	0	0	0	0	0
ATP5MFP2	0	0	0	0	0.995996627073578	0
ATP5MFP3	0	0	0	0	0	0
ATP5MFP4	0	0	0	0	0	0
ATP5MFP5	0	0	0	0	0	0
ATP5MFP6	0	0	0	0	0	0
ATP5MG	11.6064597127181	11.5744426822427	11.6371369459515	11.5749353812731	11.6787630366924	11.6667194830319
ATP5MGL	0.9924811170393	0	1.00476877830381	0.993532377825115	0.995996627073578	0
ATP5MGP1	0	0	0	0	0	0
ATP5MGP2	0	0	0	0.993532377825115	0	0
ATP5MGP3	0	0	0	0	0	0
ATP5MGP4	0	0	0	0	0	0
ATP5MGP5	0	0	0	0	0	0
ATP5MGP6	0	0	0	0	0	0
ATP5MGP7	0	0	0	0	0	0
ATP5MGP8	0.9924811170393	0	0	0	0	0
ATP5MJ	10.7291130493754	10.5859789791263	10.6815483051712	10.6579425378795	10.8384278905981	10.695292309731
ATP5MK	11.003615546893	11.0177269402295	11.1645448747364	10.9429564059911	11.1332042271332	11.2056713422302
ATP5MKP1	0	0	0	0	0	0
ATP5PB	12.1553166385291	12.1468848395411	12.1996683071652	12.2344174651557	12.3224426039722	12.3176746334478
ATP5PBP1	0.9924811170393	0	0	0	0	0
ATP5PBP2	0	0	0	0	0	0
ATP5PBP3	0	0	0	0	0	0
ATP5PBP4	0	0	0	0	0	0
ATP5PBP5	2.79444131524185	0	0	3.31026541752726	2.31551735497905	2.82052676741157
ATP5PBP6	0	0	0	0	0	0
ATP5PBP7	0	0	0	0	0	0
ATP5PBP8	0	0	0	0	0	0
ATP5PD	11.0238008049219	11.0550315889838	11.1240848703134	10.97417408837	11.1550674948171	11.1328173091977
ATP5PDP1	0	0	0	0	0	0
ATP5PDP2	0	0	0	0	0	0
ATP5PDP3	0	0	0	0	0	0
ATP5PDP4	0	1.59242682832446	0	0.993532377825115	1.5796221976596	0
ATP5PF	10.8273706266247	10.8869390826402	10.8875357648973	10.8193181204137	10.9856707962685	11.027026776723
ATP5PFP1	0	0	0	0	0	0
ATP5PO	11.2386822799596	11.248517291351	11.2931449279098	11.2762138951087	11.4446602884348	11.4803386220874
ATP5POP1	0.9924811170393	0	0	0	0	0
ATP6AP1	12.262840424084	12.2397849383898	12.09421446743	12.3634903386021	12.1272339688291	11.9273449927426
ATP6AP1L	6.08348591144405	5.81861389776041	5.69285821875806	6.40157576038257	6.04285674937352	5.48577086189751
ATP6AP2	11.9699557491232	12.0378742644629	12.0108356839851	12.0629458648549	12.0470454428444	12.0757614779348
ATP6V0A1	11.7977001862711	11.7200683819065	11.9265330325064	11.8818418502878	11.8701992725221	11.9547830921038
ATP6V0A2	10.1956344847791	10.256881401583	10.138690539304	9.97527835116575	10.1236142242612	10.1885626942297
ATP6V0A4	8.63917149066515	8.53155131584018	8.46003774209226	8.53385930661803	8.80302314788602	8.57642346105288
ATP6V0B	11.1623171063057	11.0909901164848	10.8838714650351	11.1325656489713	11.0520171552716	10.9395844789642
ATP6V0C	11.0223397298274	10.850348633189	10.7725249301987	10.9912417291797	10.6092682155122	10.2813130623431
ATP6V0CP1	0.9924811170393	0	0	0	0.995996627073578	0
ATP6V0CP2	0	0	0	0	0	0
ATP6V0CP3	0	0	1.00476877830381	0	0	0
ATP6V0CP4	0	1.00560186315918	0	0	0	0
ATP6V0D1	11.6912101184154	11.4738449971852	11.4068042229754	11.7072013891388	11.5041219649848	11.1259678325425
ATP6V0D2	5.10029626079772	4.27882367299144	4.34752462842515	5.16865105341904	5.18505626029332	4.48414383766036
ATP6V0E1	11.7639728152639	11.8555993093103	11.8601260290949	11.8604902425708	11.9485358942644	11.8971155378988
ATP6V0E1P1	0	0	0	0	0	0
ATP6V0E1P2	0	0	0	0	0	0
ATP6V0E1P3	0	0	0	0.993532377825115	0	0
ATP6V0E1P4	0	0	0	0	0	0
ATP6V0E2	9.52929103929396	9.19246958084781	9.13507837178271	9.37946618302261	9.08823115908773	8.66025822743502
ATP6V1A	12.7133328881091	12.7422377611679	12.7457066003599	12.6366910918691	12.6529992861557	12.8573181838122
ATP6V1B1	4.75052796594856	4.5994035107176	2.25612645873911	4.19697540765275	4.2579323065358	4.18592064768546
ATP6V1B2	13.7433583949339	13.7700191635492	13.8271842777694	13.6631176869637	13.7119187338555	13.8864332753337
ATP6V1C1	12.45675828235	12.491131836487	12.520033525631	12.2825726730722	12.4883193066709	12.4458477948714
ATP6V1C2	6.03266520638719	5.38788985669859	4.62848521493713	4.81296249942346	4.91053208581745	4.9774616035315
ATP6V1D	11.372590389733	11.435013476772	11.386830044392	11.3278744449806	11.4601080662751	11.5279147062165
ATP6V1E1	12.8630403567218	12.9525808332842	12.9614519951233	12.8194689281868	12.9048991512395	12.9489772049077
ATP6V1E1P1	0	0	0	0.993532377825115	0	0
ATP6V1E1P2	0	0	0	0	0	0
ATP6V1E1P3	0.9924811170393	0	1.59131737531809	1.9902876612261	0	0
ATP6V1E2	6.28983422759533	6.89711249948541	6.14658151000166	6.3987198287794	6.75759891224056	6.45911071894828
ATP6V1F	10.9316127502573	10.735379704217	10.6485381034507	10.9114618515733	10.6652832886038	10.3633701166447
ATP6V1FNB	7.34256726019547	6.61098006312217	6.59438548353484	6.98713736758746	6.76024020042091	6.62990948605728
ATP6V1G1	11.7408861812536	11.7652230033235	11.8163058258441	11.804297743748	11.842107021848	11.9437865731648
ATP6V1G1P1	0	0	0	0	0	0
ATP6V1G1P2	0	1.00560186315918	0	0	0	0
ATP6V1G1P3	0	0	0	0	0	0
ATP6V1G1P4	0	0	0	0	0	0
ATP6V1G1P5	0	0	0	0	0	0
ATP6V1G1P6	0	0	0	0	0	0
ATP6V1G1P7	0.9924811170393	1.00560186315918	1.00476877830381	0	0.995996627073578	0
ATP6V1G2	4.04642014904842	3.98899536872591	4.20104129897186	4.95499257395282	5.15876347749785	4.90257764210227
ATP6V1G2-DDX39B	1.0376509259798	3.56789874813821	0	3.54580413844295	1.97172462647946	0
ATP6V1G3	0	0	0	0	0	0
ATP6V1H	11.1892701033129	11.214636088849	11.2101971562653	11.0105312702519	11.2165928179826	11.4371726082793
ATP7A	10.5463181604969	10.7491973211145	10.8132487519833	10.7528827573864	10.702063775652	10.8317207535836
ATP7B	7.63671176453769	8.23740982555065	7.97221790245751	8.1509552345629	7.97067338960669	8.47585023667324
ATP7BP1	0	0	0	0	0	0
ATP8A1	6.00736150233173	5.42616770305947	4.64110530476202	5.07586987664178	6.37316834560577	5.48958546017574
ATP8A2	6.64940673094815	6.33253930478234	6.44682561253879	7.00088422527745	7.10103509000544	6.88861125654244
ATP8A2P2	1.98870692952904	0	1.59131737531809	0	1.5796221976596	0
ATP8A2P3	0	1.00560186315918	0	0	0	0
ATP8B1	7.08743780765828	7.26990156616227	6.44501533597639	7.06456025387062	6.42067776042907	7.03892374384143
ATP8B2	11.021673714884	11.3866608663614	11.2168948052663	11.1177118914629	10.9190483806135	11.5946112437472
ATP8B3	6.34674834418067	6.63977195863454	6.14672508741122	6.21474804219321	6.17844505995901	6.09845779600726
ATP8B4	5.08079358468578	4.81700049939274	4.27720689693942	3.87477222441386	4.60225775411735	4.82131902113263
ATP8B5P	0	0	0	0	0	2.01153192637014
ATP9A	9.57362184574886	9.51647252018955	9.62866876997587	9.24557327782871	9.45162557036298	9.3992124669792
ATP9B	8.93871416594903	9.29795512064618	9.47299943722151	9.26295621250904	9.43261365204828	9.31572680710421
ATPAF1	9.8894571268368	9.96986392262	10.2766267949868	9.97773600517703	10.187812299648	10.4592649693995
ATPAF2	8.36715506972889	8.31020052358934	7.93206323076569	8.37590583766935	8.00313979202266	7.87407512170687
ATPSCKMT	8.08474649887557	8.04212716200712	8.25629239796315	8.40236369479366	8.4847919517211	8.58973151005301
ATR	10.4623246610252	10.4899619007375	10.75806434692	10.6521033446345	10.8792628258179	11.1819879669804
ATRAID	10.9135201654794	11.0074061679881	11.1166744125779	10.9248219099292	11.0703795343046	11.0834398367089
ATRIP	8.21524943278111	8.40080662908625	8.2076174159218	7.84714132783279	8.21223506802253	8.68093776274087
ATRN	11.636188919719	11.7220031798344	11.706481510208	11.8174985465818	11.9003837363608	11.864157743695
ATRNL1	8.30750089626108	8.28571101053409	8.57920949982444	8.73789331130886	8.55595058057256	8.35690448899483
ATRX	11.7093053477703	11.8887580586874	11.970342393369	11.7686395158309	11.7427655787014	12.0580761860976
ATXN1	10.0155115713438	10.0792825941465	10.3367572748422	9.9618158819993	10.078520829989	10.0925205578521
ATXN10	11.1803845429578	11.0599206327454	11.0859963228426	11.0809041872122	11.1826269324278	11.1541057099985
ATXN1L	10.8946567791255	10.8758763020234	10.9299080476974	10.8202531182412	10.8291752256157	10.968322895532
ATXN2	9.99367664531374	10.2540718281318	10.0174314175442	10.1454210522577	10.1484668597809	10.0209920664838
ATXN2L	11.3324020623016	11.5251521208262	11.2274841931454	11.334691873747	11.2659739355842	11.1733749120651
ATXN3	9.31563552859615	9.158724947882	8.9656699895046	9.22343175147047	9.24005614177678	9.250407600086
ATXN3L	0	0	0	0	0	0
ATXN7	10.0203868244619	10.0839643553897	10.2029810054925	9.90660228163751	9.79607959197696	10.2698596712923
ATXN7L1	8.48307793742232	7.98953703910258	8.33540526345158	7.98942247741481	8.3129507289307	8.36841584359327
ATXN7L2	6.79500899577771	6.36357634554281	6.57201776303103	6.59092988445653	6.28441271062736	6.19704690913627
ATXN7L3	10.5495183133743	10.5319449113008	10.2352135710063	10.6287362554514	10.455523366969	10.5974591384492
ATXN7L3B	11.1986410222427	11.3342324714861	11.36486931959	11.3268906576941	11.3997839236024	11.4732439157899
ATXN7L3P1	0	0	0	0	0	0
AUH	7.71325430741961	8.12961808587342	8.02079378584271	8.04950379712388	7.90548304698483	7.99876093770876
AUNIP	7.40871504841496	7.28273239386516	7.29231357499424	7.10577897987946	6.89823402222108	7.30157951941299
AUP1	11.6207204462113	11.5110808962682	11.4574041379133	11.5841759672558	11.5160051444997	11.3090000888795
AURKA	10.5969886594377	10.4179715668688	10.6850501461055	10.4897455708886	10.6294864350647	10.6500157410816
AURKAIP1	9.07148142672029	8.81004885881098	8.54943073787193	9.33519144178806	8.85348889053715	7.96390392280275
AURKAP1	3.3083657635059	2.33088066483355	0	0	2.99298679015398	0
AURKAP2	0	0	0	0	0	0
AURKB	9.41430156219404	9.19136594350471	9.17823801310101	9.0873593299803	8.98101514489166	8.94774239380877
AURKBP1	0	0	0	0	0	0
AURKC	3.35370761947595	3.52708393828373	3.67665053617549	3.52533895968575	4.26174495913766	3.15464963183751
AUTS2	8.88809521755689	8.08885870714658	8.22400158242621	8.48543717369978	8.40488640963167	8.36167232042322
AVEN	7.44482010899457	7.84858815173891	7.88789617713935	7.45213043566393	7.5105595833602	7.76611538933668
AVIL	6.12276131352486	6.35576806537369	6.08848229226301	7.21856796501605	6.40112107950407	6.51985360626589
AVL9	10.8858069126975	10.8350808248212	10.8223262060819	10.4824630831319	10.5413094142689	10.8738359029986
AVP	0	0	0	0	0	0
AVPI1	11.5414339291939	11.5060337837376	11.4674123090083	11.286821199167	11.0701366407657	11.0404877413511
AVPR1A	1.57492859013107	1.59242682832446	2.32955059221284	1.57633254519192	0.995996627073578	1.0076981838437
AVPR1B	0	0	0	0	0	0
AVPR2	0.953176564610466	0	1.53826952987975	1.79713346925407	1.52679279678858	0.967971116051302
AWAT1	0	0	0	0	0	0
AWAT2	0	0	0	0	0	0
AXDND1	3.61096673208351	3.83854107603263	4.61365524946591	3.3390517658604	2.771933028022	3.36198085871783
AXIN1	8.65795442574622	8.38699300732927	8.0282693116077	8.4859192676817	8.27742628940348	7.72220850875038
AXIN2	7.06502019974626	6.38475787325591	6.7362553783674	6.85638426252472	6.88091207095549	6.6837019086877
AXL	9.75597995341505	9.60457039082423	9.60648197262408	10.040228728303	9.82564401972854	9.7154017968843
AZGP1	6.42026597329337	6.39624727946996	5.9271005286569	7.15167755998853	7.00853530335166	6.83417104610944
AZGP1P1	0	0	0	0	0	0
AZGP1P2	0	0	0	0	0	0
AZI2	10.5402206145761	10.317009286218	10.5450779287255	10.3913281680934	10.3680686186091	10.7235796527236
AZIN1	11.7374131428665	11.7824318061231	11.8954103194112	11.4190053558312	11.5430299038454	11.7620239793057
AZIN2	7.4785074950667	7.44734609162207	7.10725910621401	7.76788210188063	6.83590037576393	6.87507912098168
AZU1	0	0	1.00476877830381	0.993532377825115	0	0
AZU1P1	0	0	0	0	0	0
B2M	16.0982674347296	16.3573036560868	16.2246831081635	16.1669841987402	16.1146482222053	16.2776081877839
B3GALNT1	9.89707277081359	9.91267009651595	9.80702694919132	9.61732725338953	9.55299451580774	9.85874683117588
B3GALNT1P1	1.57492859013107	0	0	0	0	0
B3GALNT2	9.16881762827136	9.63193210796707	9.50722658695766	9.39207829057094	9.31457118418202	9.603434080331
B3GALNT2P1	3.89282349892502	4.53425963641479	3.33050057886567	4.07526431527627	4.16235372464502	4.33651969706715
B3GALT1	6.59978733367737	6.47048709426909	6.31318245585709	6.47903341738348	6.48392454336017	6.68763109663715
B3GALT2	4.23364783115507	4.33255310444081	4.86717554514691	4.30961471831204	4.79962415790179	4.53825322110779
B3GALT4	5.81096076334314	5.64582156540409	5.60650968813696	6.25705182653634	5.75453726214142	5.32495722267294
B3GALT5	1.98870806608739	3.46960328143395	2.00714929032071	3.31026162599952	1.99398896821389	2.5977697231458
B3GALT6	8.76303449611862	8.89074165894848	8.74759187896717	9.01772766680488	8.81217886453558	8.77020765337094
B3GALT9	7.68301381163236	7.97652496901953	7.99809342280243	7.82555898058726	7.86815745528915	7.57652948634493
B3GAT1	9.55072630298493	9.30524089643185	9.12644709312251	9.56725570180013	9.26566315573376	9.00154885830469
B3GAT2	3.29314520373722	3.46595917410558	3.3170766324096	3.30823758751111	4.04121099654056	3.65166427694492
B3GAT3	9.50758332483155	9.21413276181186	8.93226197985183	9.67323857002392	9.14732616713523	8.38311135079734
B3GAT3P1	0	1.00560186315918	0	0	0	0
B3GLCT	9.63847239421786	9.45957724607222	9.69616249142528	9.43297741042966	9.59383748022248	9.7722959783175
B3GNT2	9.78784511129	9.78874781812406	9.80906524551248	9.76121816549593	9.94723911313058	9.95697078221056
B3GNT2P1	0	0	0	0	0	0
B3GNT3	0	1.42655396770924	0.830078900040626	0	1.3429914164075	0
B3GNT4	4.51854230280471	2.257173936445	3.1569756434815	3.11656563626715	2.8094565891113	2.60285686615607
B3GNT5	8.62686780954024	8.74982998512168	8.74012036069051	8.71022562181756	8.89153751791493	8.96124095588769
B3GNT6	0.9924811170393	0	0	0.993532377825115	0	2.01153192637014
B3GNT7	4.3611387870099	4.80846227734109	3.71207638615444	4.02885465791467	4.3707772274358	4.0554554860684
B3GNT8	1.6875775415458	0	0.439464687966764	2.44594458704647	0	1.70863260012927
B3GNT9	7.95076775083852	7.94187374473708	7.71683556780751	8.15700584936243	8.15188156327807	7.81618691297312
B3GNTL1	5.89122864198277	5.79487571831511	5.52327177522561	6.05114195779827	5.83852290015702	5.38984683973173
B3GNTL1P1	0	0	0	0	0	0
B3GNTL1P2	0	0	0	0	0	0
B4GALNT1	8.93721645842536	8.44535257099314	8.36790696745027	8.72628343626423	8.50121288654568	8.26965509412222
B4GALNT2	8.04567553801098	7.83131173355214	8.06476860201279	7.7013431602329	8.01991891579355	8.11333184537566
B4GALNT2P1	0	0	0	0	0	0
B4GALNT3	5.53631181670425	5.97943145239629	5.63890158390853	6.30192908831811	6.62508866579337	6.51568732136674
B4GALNT4	8.24852169322737	8.83723936214612	7.65234671966473	8.29240329176326	7.64066431654039	7.80275484784105
B4GALT1	11.567712172451	11.5548261387469	11.5239776743761	11.7119980050943	11.6147299938814	11.6552496679086
B4GALT2	9.19129769208747	9.14182603196956	8.93937019957908	9.2189195254296	8.93465602478269	8.55762049608536
B4GALT3	9.63824265563523	9.41372525465298	9.46431047546965	9.29793385443045	9.55022886469637	9.60458912734531
B4GALT4	9.13705953351348	9.48227341458522	9.37356554260044	8.94185201447211	9.14099804392979	9.26115005711281
B4GALT5	11.3231079465558	11.3834988119745	11.4983628897592	11.1964944957014	11.2044818875547	11.4478918826036
B4GALT6	9.10780984111232	8.90327679943361	9.40768285120312	8.94305008659002	8.6734011129144	9.76022327440449
B4GALT7	8.07256573313312	7.7739891208344	7.39575708373784	7.89190707128447	7.53731601677174	6.99663812849035
B4GAT1	9.54144902489481	9.56383632429524	9.49332436782095	9.62729688601346	9.52337443978132	9.4373980088842
B9D1	7.63914831707412	7.47506557056293	7.72464187316795	7.85025887768416	7.72917506092562	7.93835029636162
B9D2	5.04388947490864	3.53749507824145	3.85187161052944	4.81941758352189	4.13589453216794	3.72579949125988
BAALC	3.85720895242556	4.84058569745801	5.30331615344226	4.55247270429169	4.81743556171447	4.74897138161298
BAAT	4.77360418927615	4.06888010245901	4.47369457361393	4.58399176591383	4.56265042937986	4.66395291905139
BABAM1	10.288092707011	10.235284981197	10.3042475767611	10.2524686279822	10.4202228192541	10.2333494357014
BABAM2	10.0195821086057	9.92212442317737	10.1499555548294	10.0583357862917	10.2809572205786	10.1190905830346
BACE1	11.3680645794037	11.3186191990326	11.3718564743672	11.4178778186741	11.3605639933378	11.1659795080445
BACE2	13.1391315410316	13.2153432676399	13.1924550596512	13.1912508382089	12.9518009331378	13.0812360263731
BACH1	9.89001743199445	9.63218959497177	10.2738480268608	9.213797281287	9.44232818129598	10.6113848078971
BACH2	0	5.66451205700015	0	5.18339622547822	0	0
BAD	7.76106985984431	7.7428668277236	7.50388584259938	8.02932708240488	7.54286600313163	7.12618722014625
BAG1	9.86462993457451	9.83216402273198	9.83523794430511	9.78034940912884	9.79107668901981	9.71463566864636
BAG1P1	0	1.00560186315918	0	0.993532377825115	0.995996627073578	1.0076981838437
BAG2	7.84296916475191	7.96533345389008	8.09694979480786	7.72180638940303	8.26813245535437	8.19022833835402
BAG3	9.69946090063239	9.64542017291999	9.63539130634896	9.70682779959522	9.60456045258871	9.45716564413766
BAG4	8.85456816937277	8.79333154608169	9.12121765051634	8.83741160731354	8.86624007821943	8.94774330364397
BAG5	10.3618146723736	10.4037324562824	10.474868573687	10.3360586801484	10.3499737731552	10.5550615376218
BAG6	12.0022825891603	11.8965804207665	11.9232427258713	12.0832260430838	12.0170482457087	11.8718624761648
BAGE2	0	0	0	0	0	0
BAHCC1	8.55357738529808	8.73133183849246	7.42867824401832	8.52624181241996	8.00676173321477	6.85688535210937
BAHD1	8.82903184948183	8.7041814693389	8.62283869414303	8.76027903664219	8.63126425457085	8.30142963359569
BAIAP2	8.87854103257506	8.84996534821227	8.72189705805852	8.70298890846929	8.81556234623504	8.43661337670807
BAIAP2L1	9.59459760555614	9.55026196337428	9.73835552126699	9.57594678013401	9.41664949894467	9.61549697256766
BAIAP2L2	8.63945851005122	8.23196316584175	7.80199308344606	8.04249992063517	7.61778750157	6.76778782748054
BAIAP3	2.52669284087001	2.44024486965965	3.00865400307315	3.3429719699403	2.24838726783831	1.21273084210839
BAK1	9.35703346267129	9.43917300280952	9.13681704830794	9.59744687446828	9.24521756068249	9.03020986499794
BAK1P1	0.9924811170393	1.00560186315918	0	0	0.995996627073578	0
BAK1P2	0	0	0	0	0	0
BAMBI	12.4655119809927	12.5642775319242	12.5188309666468	12.7217772867899	12.6923088976568	12.7886828443092
BANF1	10.6034092389926	10.5390514188839	10.4507595618147	10.6376972589532	10.3328494690161	10.2769909092454
BANF1P1	0	1.00560186315918	0	0	0	0
