control1	control2	control3	tumour1	tumour2	tumour3
DHX36	2242.19860927243	2239.68411816475	2481.82465267725	2073.41583625514	2510.54469565264	3031.1625643402
DHX37	551.539810210695	588.550084103521	399.848685562805	646.684747399213	344.974469665288	309.753068946291
DHX38	1549.8921531973	1780.88319449557	1675.34249364808	1486.40739950735	1465.20101637931	1590.90370646888
DHX40	1325.07903371257	1350.69729573107	1382.79510688635	1370.19534892504	1373.49971514778	1402.46016917812
DHX40P1	16.8232634025853	21.1633994854077	13.086084292073	20.8121348245776	15.9113254365923	20.2140094437433
DHX57	756.586437869818	758.493616618838	775.428307156434	939.358114302085	909.174131311252	1070.99598923863
DHX58	1349.6428099494	1658.37079663668	1180.29755918828	1151.41702901525	597.651552942189	770.832329994748
DHX8	2336.27352180748	2278.59675794378	2178.36236971518	2187.43893730203	2046.15924060357	2170.53498086248
DHX9	6078.06272976206	6718.39246690561	6647.25072823533	5556.47592004269	6364.19930051369	6625.36091312263
DHX9P1	0.989603729563844	3.02334278362967	2.013243737242	0	0.994457839787016	3.03210141656149
DIABLO	822.601258037855	814.539766085352	908.521285854289	812.269712868315	878.536754070264	1014.69019094658
DIAPH1	2752.82384442356	2446.77807188783	3454.78978504054	2660.62964345903	2503.19496538452	3076.20443249985
DIAPH2	1177.81164613405	1291.59548462603	1348.35238708013	1157.63946792353	1379.00222629033	1379.26316822491
DIAPH3	1435.33332241989	1480.16943483967	1566.05943047974	1105.50971153813	1403.63505032171	1463.45961997571
DICER1	2170.93982320066	1485.03888646566	2446.17193612681	2119.71033252641	2244.87045231713	2434.59513929591
DIDO1	2224.5965562808	2195.41684998284	2103.29466969465	2224.28552482298	2055.44382703558	2048.13974454811
DIMT1	625.478368331199	659.808242676763	697.474065254091	675.991973545131	686.729334565413	690.913698018498
DIMT1P1	0	0	0	0	0	0
DIO1	4.78771228367677	3.18615320527743	0.45152482963909	3.13326811121728	1.74014190412818	3.1953812756532
DIO2	13.6225789935026	9.85821311811473	80.911717442346	9.13387345030356	22.9688256280208	22.0536614147901
DIP2A	973.577187814541	1032.5653702663	1105.4150252098	974.983846836358	937.291748048922	900.489889982415
DIP2B	4329.07950335067	4498.04765607796	4629.35931809865	4474.42463730674	4795.96812420855	4987.09488008641
DIP2C	1359.22113938325	934.849497924836	1048.45458638799	1861.57421211976	1512.21413965723	517.60820515292
DIPK1A	1660.65451556588	1752.6991846706	1862.11698768469	1946.31625681129	2152.43783457329	2323.54335453013
DIPK1B	114.84161250677	114.704262115456	99.5913178817219	144.281051033333	124.344103681719	72.0749653892244
DIPK1C	121.019268679202	128.186444938207	150.951381375098	114.116439340114	101.193519533234	91.0567395207855
DIPK2A	225.95645800626	287.986882332305	223.060960409594	206.986724942549	225.882012674104	232.910217401989
DIPK2B	19.5664997423916	7.97036012561294	4.97574583256151	13.6436815995609	6.88186641748585	9.99181285290889
DIRAS1	91.0435431198736	75.5835695907417	87.5761025700269	81.2664312197793	76.5732536636002	80.8560377749731
DIRAS2	2.15597671498031	1.0977890186715	0	1.07956819892218	2.11883258125453	3.30290795005722
DIRAS3	10.7485196052547	17.4867335275139	16.1898708975034	19.0993989644616	24.532281257493	20.6237849030303
DIS3	2035.87594385494	2210.24346076607	2249.39812438943	2117.45456876562	2368.03220400058	2471.0588237545
DIS3L	671.617319527046	686.605448148478	850.518370268372	707.029242639645	823.817094055257	855.478683159199
DIS3L2	809.017084984096	932.43290980417	901.299965839243	770.649810242057	710.749175740916	977.599663189501
DIS3L2P1	0	0	0	0	0	0
DISC1	407.319029224144	444.362566906587	346.458307317382	490.593564843682	372.02441982113	303.421197076648
DISP1	690.022411557704	642.52978517493	781.423602409561	646.499824598262	773.825172525204	815.55384672718
DISP2	48.2763416627608	77.4511854592171	62.2820626353096	29.3188321217473	76.1603571169834	48.8246581794213
DISP3	2.22183709088459	0.578837741535169	4.11957724935001	0.569230341594711	0.571185377805411	0.580514636173991
DIXDC1	566.324957674259	551.326943618217	532.035135615845	490.711571331983	712.830208093993	631.401995946862
DKC1	1485.69763238834	1578.62992330128	1676.26226983449	1367.59673203184	1537.75125610506	1778.31694367011
DKK1	858.151226823896	822.472401238783	912.23924644363	423.515784939895	496.056059540417	485.942476353466
DKK2	31.6347376222005	27.7217132540216	40.6218089897202	25.6753781140446	15.7399160330207	19.9013667832352
DKK3	216.974504642403	264.084156408527	297.851320296506	410.735703470395	275.609793585459	338.754352637826
DKK4	0	0	0	0	0.994457839787016	0
DKKL1	2.79840044867967	2.84980253902695	2.24491522965835	0.979369065697543	3.01511654302343	3.06436117765037
DKKL1P1	0	0	0	0	0	0
DLAT	2071.8043914841	1970.25245501025	2138.64779461826	1766.890608507	1885.27863101843	1966.22878737866
DLC1	467.230633920659	482.051684023078	560.293751168536	357.237959419679	336.207528647265	376.333734105243
DLD	3329.26346235775	3297.36229251257	3557.50233493828	3134.34705573552	3586.06134776398	3728.09264825538
DLEC1	39.2353900277919	22.9031412465601	37.5291526043482	44.3028415670899	24.9672790131878	35.3914155619582
DLEC1P1	0.989603729563844	0	0	0	0	0
DLEU7	19.8240838273042	36.7645507336383	24.7652806288343	31.0102704385136	25.5732056170707	39.4744512455019
DLG1	2325.58186057052	2479.78551730163	2472.16754279528	1844.18486637053	1954.71271410811	2299.85768590812
DLG2	24.5072291101267	29.7419639231346	27.7899404047772	31.2533500370276	27.9793351605531	30.681276795661
DLG3	123.886119620627	163.205668337854	166.874659535304	151.694505070197	92.4521630196044	111.497848620307
DLG4	283.756834382059	317.069344596042	300.305471249269	345.721686912283	253.853033483589	283.372802452298
DLG5	1127.39395084663	967.94938688523	1043.60330599609	1100.85840587058	1026.94280622862	1104.45523430053
DLGAP1	30.4639844494685	22.4107360461651	6.21163925279948	13.362213513114	26.6401702466577	29.1568228929732
DLGAP2	0.933413418334586	0	0	13.3675902965993	1.875983916374	0
DLGAP3	0	0	1.006621868621	0	0.994457839787016	0
DLGAP4	777.247192120914	899.313940267432	838.101771379677	1146.43085833845	886.128499276912	771.818560490433
DLGAP5	1341.70390133655	1293.09677421186	1578.41435116385	1182.07588728763	1440.86425561924	1643.32449844434
DLGAP5P1	0	0	0	0	0	0
DLGAP5P2	0	0	0	0	0	0
DLK1	0	0	0	0	0	0
DLK2	8.90643356607459	23.1789613411608	9.05959681758899	21.8031888638432	22.8725303151014	12.128405666246
DLL1	0.989603729563844	3.02334278362967	2.013243737242	0.991054039265601	0.994457839787016	1.01070047218716
DLL3	11.5549305476704	12.0000763098093	6.28249286557337	4.12355431910322	3.6605116450696	7.35927278583816
DLL4	4.94663268441813	6.05516121411574	3.01901972723888	13.870870164855	10.9359721619235	12.125008442516
DLST	3718.80550206588	3566.2126036882	3405.88889525715	3504.92302663966	3465.89435330056	3322.82274180586
DLSTP1	0	3.02334278362967	7.046353080347	0	2.98337351936105	1.01070047218716
DLX1	137.280392544298	109.717122357794	136.542152328379	153.706084001631	156.353116442854	149.581951994828
DLX2	12.86484848433	8.06224742301245	4.026487474484	28.7405671387024	24.8614459946754	18.1926084993689
DLX3	0.63504033139408	0	4.88895890919286	0	0.638155270912451	0
DLX4	2.60173172955069	3.51036009306851	4.38290348957918	2.60555098051515	4.32994043951467	3.98579463022057
DLX5	0	1.00778092787656	0	8.91948635339041	1.98891567957403	2.02140094437433
DLX6	0	1.3841821600966	5.57905744776732	3.66184998972797	1.83721335372765	3.73444168235185
DMAC1	421.980640785294	488.229584536347	451.865159658154	498.711723262078	515.936620022995	494.437123155061
DMAC1P1	0	0	0	0	0	0
DMAC2	699.78831131865	573.791936729343	662.808307775975	683.740505703295	619.152157087448	478.489299305646
DMAC2L	427.04857709781	435.559651040275	427.67307808808	467.112289350406	414.53065611243	359.685191423969
DMAP1	543.586446015887	510.470327876802	457.872111551529	507.02140869677	493.843960933453	444.351350464594
DMBT1	4.72764580730028	3.7877107164027	9.5843838582899	2.10630142045111	6.51895197385058	10.2656756400741
DMBT1L1	0.989603729563844	0	0	0.991054039265601	1.98891567957403	1.01070047218716
DMBX1	2.96881118869153	3.02334278362967	2.013243737242	0	1.98891567957403	0
DMC1	27.437662861771	37.3550511012731	29.2754266541537	23.4803432850759	33.8278795424227	45.9382841558189
DMD	602.919617418131	550.850138067936	612.305772483663	522.372307882602	501.041430298408	597.02804724815
DMGDH	14.7298401127131	21.0850056145398	16.1698709279404	26.3384811358281	24.1789116310292	27.7059642173056
DMKN	251.710717473037	230.286611952907	172.490870838761	181.024790741044	134.739502603887	117.163113035735
DMP1	0	0	0	0	0	0
DMPK	176.099045720481	310.470264725553	202.706337371336	273.517966512754	237.720592413239	164.628359812546
DMRT1	0	1.00778092787656	0	0	0	0
DMRT2	1.97920745912769	0	0	0	0	0
DMRT3	0	0	0	0.9910540392656	0	0
DMRTA1	5.93762237738306	1.00778092787656	7.046353080347	1.9821080785312	3.97783135914806	7.07490330531015
DMRTA2	0	0	0	0	0.994457839787016	0
DMRTB1	0	0	0	0	0	0
DMRTC1	0	0	0	0	0	0
DMRTC1B	0	0	0	0	0	0
DMRTC2	0.989603729563844	0	2.013243737242	0	0	1.01070047218716
DMTF1	1918.68381042197	1281.28299967197	1338.34908292628	1307.71870336884	1432.18243216103	1625.67367122791
DMTN	2207.50858335533	1856.84530111025	1849.52930368152	3168.14636229476	2817.41596870168	1991.75748878433
DMWD	420.909920217068	318.60365437953	322.402254740848	337.742574785563	318.307049394343	271.416215537323
DMXL1	4323.15558728002	4710.64478022608	5098.93355195387	4182.34461714446	5383.74227335136	4532.88027804679
DMXL2	10307.1579360012	9308.32970320399	11565.7419615614	10116.1727574192	10440.997715273	11208.9490050238
DNA2	314.3559945392	289.272160106793	387.329365046751	298.262349421032	261.906665059613	316.283182964417
DNAAF1	25.0426776175541	15.9052033665316	23.0002455078239	28.1792863122828	20.9738665971628	17.3100142582117
DNAAF10	379.908686032487	303.75372199669	366.582945922662	306.83911434304	340.481274157819	392.836754239227
DNAAF11	47.5431678115915	41.6536265711012	37.2081090283126	72.8433045726552	40.7983934330633	91.6252598378374
DNAAF11P1	0	0	0	0	0	0
DNAAF2	183.444883587828	193.686432596828	186.176894209137	200.621110280674	189.648631781761	227.810131592171
DNAAF3	28.026790191945	14.078955497656	14.8221318090673	17.0812792419762	12.7252738007223	16.4387596147406
DNAAF4	82.8569790393117	88.9790085415475	75.9667073622703	89.2021264617158	96.4943550550026	99.2334524019071
DNAAF5	380.647019126976	368.228628355533	462.913390874623	435.375720628924	409.734720260973	514.793650179069
DNAAF6	0.989603729563844	1.00778092787656	0	0	1.98891567957403	1.01070047218716
DNAAF8	6.75564087958711	12.0685392647635	3.99520780963815	11.432425004135	8.16781058583517	6.24930567037472
DNAAF9	870.674568006466	861.087441996099	872.574595992808	877.747294199765	824.190067297423	920.293668352796
DNAH1	275.675875527027	299.559367689868	206.704284348554	383.175441261736	629.90260292857	229.831536242282
DNAH10	12.7170457670569	30.4978821776862	37.2261052842102	26.4628349621745	28.7428574724129	18.9943902061599
DNAH11	5.93990228611707	13.4722214147261	9.55940099345727	2.02562197484427	5.74962762372672	5.17207912301639
DNAH12	19.2355262456128	27.2095310058751	14.8101111914626	50.7072806169202	28.0055324821842	28.8230103165955
DNAH14	215.912024178324	190.33615700808	277.568951762235	194.237563065847	219.257255892993	210.292936636343
DNAH17	15.5936011232257	9.09838597080206	7.13094161249824	30.2345649454966	18.0205949570352	7.94155537805477
DNAH2	13.4665908646377	9.14508128646443	7.52736658233014	13.5861797678453	13.8858332261018	5.88722900653112
DNAH3	17.6375082698912	20.9653868648273	4.65263799649721	9.19100797789511	17.6419819056361	6.10255526477562
DNAH5	8.52376558470371	8.43459105532912	2.09463495855944	3.77454898863393	7.7373403195562	8.02172805551879
DNAH6	52.4385150133061	88.7968352949898	114.806142190179	62.6816582039457	161.55894072615	88.5516705955229
DNAH7	41.2229714431246	31.1671981555991	7.2644926621053	30.7710462494284	54.037896642024	48.363996713895
DNAH8	0	0	2.013243737242	0.991054039265601	2.98337351936105	2.02140094437433
DNAH9	4.47900838359651	15.3933429409633	2.73490775380286	24.784748686963	17.4852223054997	22.6968284164793
DNAI1	4.58474676587498	5.4068779788546	8.52299954284667	4.13000231325955	21.9367500663793	3.27664265808491
DNAI2	0	0	1.006621868621	0	0	0
DNAI3	132.038426496187	179.614678989456	147.10039533767	202.047732086273	164.277939081226	123.716173447341
DNAI4	147.023315036696	130.68148582634	158.762991842831	120.704992176325	147.473678049499	155.210323162856
DNAI7	3.09540567362624	5.85286269765688	2.64359223825869	8.06093613862848	9.56596298783449	7.64229870187313
DNAJA1	6632.99715687241	7472.24116789476	7593.51524921318	6290.60077761231	6156.00923564964	7523.73591182087
DNAJA1P1	0	0	0	0	0	0
DNAJA1P2	0	0	0	0	0	0
DNAJA1P3	0.989603729563844	5.03890463938278	0	1.9821080785312	0.994457839787016	2.02140094437433
DNAJA1P4	0	0	0	0.991054039265601	0	0
DNAJA1P5	0	0	0	0	0	0
DNAJA1P6	0	0	0	0	0	0
DNAJA2	1491.10465254947	1582.14190845712	1648.51917811868	1459.82567098145	1585.54975891979	1822.80474663685
DNAJA3	1351.20626737246	1122.42926788758	1167.05259694371	1093.60164676327	1162.15195343325	1325.2130908119
DNAJA4	2099.32328472892	1946.55992611976	1949.99724232255	2203.90371672813	2219.86903670262	2248.25933107797
DNAJB1	2592.3175548586	2578.50116683882	2378.7530673545	2631.56649450771	2768.51055347402	2613.3081725148
DNAJB11	2038.88203437578	1957.13681801532	1749.80285782104	1899.68862855017	2004.31737894751	2013.35199556123
DNAJB12	1504.50553440117	1310.79338420303	1235.06283496374	1601.69887902557	1506.57503158651	1203.50644995718
DNAJB12P1	0.989603729563844	4.03112371150623	0	3.9642161570624	0.994457839787016	1.01070047218716
DNAJB13	1.37561843896415	1.40088581860508	4.59775628357289	4.13290452468469	0	2.63622704133398
DNAJB14	2145.65809199344	2542.32892941783	2431.71593915718	2499.4760722217	2793.29547735624	2838.9045037107
DNAJB1P1	0	0	0	0	0	0
DNAJB1P2	0	0	0	0	0	0
DNAJB2	1617.81198796806	1619.88505586622	1271.71207968437	1570.00034844899	1399.79226281593	1041.03191252284
DNAJB3	0	0	0	0	0	0
DNAJB4	683.789022484545	751.875453852989	798.952464163165	646.371773763018	801.916551340804	728.151289334657
DNAJB5	248.193424190773	281.905919935128	272.822010734614	250.451619122819	223.29279042571	207.944899431886
DNAJB5P1	0	0	0	0	0	0
DNAJB6	2598.81670979613	2711.1289230336	2823.13016883536	2588.2514101947	2794.04808763422	3030.01183543559
DNAJB6P1	0	2.01556185575311	0	0	0	0
DNAJB6P2	0	0	0	0	0	1.01070047218716
DNAJB6P3	0	0	1.006621868621	0	3.97783135914806	3.03210141656149
DNAJB6P4	0	0	0	0	0	0
DNAJB6P5	0	0	0	0	0	0
DNAJB6P6	0	0	0	0	0	0
DNAJB6P7	0	0	0	0	0	0
DNAJB6P8	0	0	0	0	0	0
DNAJB7	4.94801864781922	1.00778092787656	3.019865605863	3.9642161570624	3.97783135914806	4.04280188874865
DNAJB8	0	0	0	0	0	0
DNAJB9	732.306759877244	732.656734566257	836.50277282405	864.199122239604	866.172778454491	922.769531106881
DNAJC1	686.781981901386	712.52481929972	706.693118561295	873.407523975667	891.260620240235	1001.43249157703
DNAJC10	4168.32432249626	4204.04202561032	4135.18002267147	4239.76793426181	4751.78880746033	5524.13718294403
DNAJC11	1595.24675787918	1827.6557911173	2096.17602806048	1760.31390475039	2017.85755984074	1902.26589304559
DNAJC12	39.9975293558025	44.0669805693908	30.6606689298737	32.0358724608304	48.5771361490626	43.9877275480445
DNAJC13	6424.98383483896	6484.47224524471	6116.9197170487	5244.21100620644	6154.26988523402	6688.20667570523
DNAJC14	1298.60913528902	1327.30518285517	1280.46078138683	1453.59479332786	1409.11887631795	1268.69638870193
DNAJC15	1421.27944384515	1359.67263173604	1279.82166769271	1737.57464998051	1487.42692096535	1178.73292681576
DNAJC16	818.543166111289	828.941234236625	879.808091657622	702.575642067734	818.875580445228	1109.58963671209
DNAJC17	192.279727598954	177.266687861842	165.706896733903	150.954771714182	137.627137044872	158.522916388398
DNAJC17P1	0	0	0	0	0	0
DNAJC18	237.411506706665	263.044564656978	244.799592806404	233.27422920696	331.553734269672	269.608430768274
DNAJC19	563.988346635478	540.675759326541	533.851968650931	554.954631496328	558.904612592337	510.612730666831
DNAJC19P1	0	0	0	0	0	0
DNAJC19P2	0	0	0	0	0	0
DNAJC19P3	0	0	0	0	0	0
DNAJC19P4	0	0	0	0	0	0
DNAJC19P5	0.989603729563844	0	1.006621868621	0	0.994457839787016	1.01070047218716
DNAJC19P6	0	0	0	0	0	0
DNAJC19P7	0	0	0	0	0	0
DNAJC19P8	0	0	0	0	0	0
DNAJC19P9	0	3.02334278362967	0	1.9821080785312	2.98337351936105	3.03210141656149
DNAJC2	654.189456651456	617.860727070306	728.057724209607	629.305542568626	631.816136334039	725.995240287163
DNAJC21	997.379885295402	1077.89336586381	1186.16600049962	988.177558987767	1005.08619994411	1187.19022366045
DNAJC22	157.06785770052	99.0531986548996	119.244513356249	107.22310535671	165.540335469244	135.555894121002
DNAJC24	548.771356891976	637.680010547863	711.7658724858	666.954108950817	701.204346769654	648.49550225015
DNAJC25	310.995804755432	291.324405550407	345.69245079162	311.027853729522	369.265168416721	366.742669278163
DNAJC25-GNG10	265.21379952311	211.633994854077	198.304508118337	205.148186127979	190.935905239107	234.482509547422
DNAJC27	303.586665283756	315.940685369143	298.25032120895	308.726580098305	289.779915613052	278.735380528643
DNAJC28	43.0207669151228	58.8727130501248	34.8965064554587	41.8632402760854	43.527779485751	43.0367174395326
DNAJC3	2418.17141793861	2414.3608123088	2652.07104527082	2829.01643500947	2712.69786661873	3164.81939085724
DNAJC30	254.328158497908	243.882984546127	259.708442104218	303.262536015274	244.636628587606	212.247099159304
DNAJC4	126.426567214146	139.032037253233	132.633778805469	195.829929076395	166.766006652364	128.864493170629
DNAJC5	1894.00787709319	1654.5307276028	1578.71514972564	1866.7644732301	1511.08286415613	1198.11521731503
DNAJC5B	0	0	1.006621868621	2.9731621177968	2.98337351936105	3.03210141656149
DNAJC5G	1.57849855044006	2.74050145334826	0	0.456962504431955	0	0
DNAJC6	505.055590536555	461.365476141725	593.297373535715	409.15512974527	482.901320202149	462.368463212884
DNAJC7	1786.00289278133	1815.17784298853	2048.60066780729	1786.77420148167	2086.50582695229	2149.69047922602
DNAJC8	1588.41972704615	1621.78253710295	1711.51150989573	1564.96750301074	1703.17775445913	1804.80177103297
DNAJC8P1	0	0	0	0.991054039265601	0	0
DNAJC8P2	0	1.00778092787656	1.006621868621	0.991054039265601	0	2.02140094437433
DNAJC8P3	0.989603729563843	0	0	0	0	0
DNAJC8P4	0	1.00778092787656	1.006621868621	0	0	1.01070047218716
DNAJC9	1188.41692841581	1187.16461203694	1187.0463243841	846.253691734832	960.000234298437	1001.9444460145
DNAL1	529.63365496703	714.776392328321	751.008531178416	607.182287081601	736.392971129434	697.273675396304
DNAL4	272.732766113261	242.450887420953	167.071321116777	257.667813281411	210.798951078813	196.598396473997
DNALI1	157.304263820458	151.174398181851	187.846826945502	155.932438261935	147.95002935352	162.41419922339
DNASE1	332.155836384334	295.327933088122	280.634398926021	371.345626569527	278.951011089538	192.68407007173
DNASE1L1	787.35887429139	676.752547829901	656.945050826448	887.23495002194	663.477100293689	577.567905446735
DNASE1L2	5.878313110875	6.72945284040382	3.36085601677895	3.39346765168818	3.32024442839197	1.7303694965285
DNASE1L3	4.58337129663698	9.33511877559996	3.72975294362564	1.83603537508416	3.34651450371844	3.67150218117193
DNASE2	1523.62270665433	1516.24941743001	1416.9155006439	1780.28471668425	1631.10212015971	1409.59011035727
DNASE2B	19.9392514987215	18.2749489503862	22.310357835017	12.9795077017268	11.020380591755	22.400756315933
DND1	0	0	1.006621868621	0	0	0
DND1P1	3.95841491825537	4.03112371150623	1.006621868621	3.9642161570624	2.98337351936105	1.01070047218716
DNER	183.388470040524	184.538745644193	177.060279444925	138.90460362491	142.230526995327	117.162227623265
DNHD1	770.565032574545	802.214186061928	918.75002491814	896.630459312018	789.723898372056	616.634527545517
DNLZ	25.7296969686599	34.2645515478029	32.211899795872	32.7047832957648	27.8448195140364	14.1498066106203
DNM1	32.1061551032491	48.4487676756299	43.5874301099566	42.6657892222975	35.2542111831312	63.9378186641089
DNM1L	2620.91066834765	2699.00752499133	2795.06801972938	2487.74911104551	2649.62573150186	3234.26588354647
DNM1P17	0.989603729563844	0	0	0	0.994457839787016	0
DNM1P24	0.989603729563844	0	0	0	0	0
DNM1P28	0.989603729563844	0	0	0	1.98891567957403	0
DNM1P30	0	0	0	0	0	0
DNM1P31	0	0	0	1.9821080785312	0	0
DNM1P32	0	0	0	0	0	0
DNM1P33	0	0	0	0.991054039265601	0	0
DNM1P34	0	0	0	0	0	0
DNM1P38	0	0	0	0.991054039265601	0	0
DNM1P46	4.94801864781922	0	2.013243737242	0	4.97228919893508	8.08560377749731
DNM1P47	61.3554312329583	69.5368840234824	16.105949897936	69.3737827485921	46.7395184699897	19.2033089715561
DNM1P48	0	0	0	0	0	0
DNM1P49	0	0	0	0	0	0
DNM1P5	0	0	0	0	0	0
DNM1P50	0	0	0	0	0	0
DNM1P51	0	0	0	0	0	0
DNM2	2631.67403564707	2537.89553538716	2513.9395466447	2616.90679196927	2503.84459498342	2193.83199139943
DNM3	210.625724516977	209.342550463131	232.914802888215	246.5887329385	253.758290652519	223.086435371031
DNMBP	731.303069576595	706.774315845185	772.345960908663	638.66812533521	690.18092914832	727.296225904901
DNMT1	2938.71104402061	3286.46091513064	3143.90670827333	2508.254312959	2387.07962770716	2837.18702449257
DNMT3A	997.180210182265	944.992658067029	925.356905698671	1160.78360839106	987.757449909242	897.357602962006
DNMT3AP1	0	0	0	0	0	0
DNMT3B	101.005035400118	80.0012492690123	92.1518856627932	75.6056548203918	63.9868282691602	70.432899861873
DNMT3L	0	0	0	0	0	0
DNPEP	1103.30844031369	1073.60889594358	852.618296659159	1040.46557363287	740.410626682983	671.206323781161
DNPH1	234.644922787309	212.847632348695	199.992737824535	281.324138974229	239.037972289552	147.964659016088
DNTT	0	0	0	1.9821080785312	0	0
DNTTIP1	488.271061780017	409.087699244076	358.003940159306	469.996941898451	440.017462396985	344.913531118694
DNTTIP2	1806.98784263488	1722.90067499384	1791.95303815599	1630.49907563941	1904.31529534989	2127.54586436778
DOC2A	19.7978635117909	25.4033764017707	11.974912599508	16.6884685114316	21.3196189829212	8.61050246365989
DOC2B	0	3.02345474999562	2.01331115271405	5.94610437862646	4.9721656989628	2.0213833451634
DOC2GP	5.75734244094849	6.81736995574676	0.445811999595323	0	1.79610739927171	1.60527591062663
DOCK1	3561.28407198529	3877.87519167889	3501.94884437667	3790.79522795017	3700.05419319037	4013.6261563806
DOCK10	3136.86684456573	3128.55374513279	2719.51655475369	2723.98180234799	2366.27633214998	2693.85655199719
DOCK11	235.478443635913	229.289059060736	293.116222462336	152.19657492326	176.442094205022	193.160590368421
DOCK11P1	0	0	0	0	0	0
DOCK2	58.6734047880617	22.0167409784576	27.6989028424201	24.6145575205497	29.2735317120031	57.5272991823385
DOCK3	76.199487176416	76.5913505186183	61.403933985881	45.5884858062176	52.7062655087118	52.5564245537325
DOCK4	317.073517275594	425.789043959066	348.349786234551	301.84438220508	397.978201712517	506.976450327868
DOCK5	823.173856847767	955.448450307366	803.537725810453	654.475732757047	950.635722746555	928.213478515524
DOCK6	218.132942823605	175.328929530578	346.463087973775	188.102509514167	213.146782539767	138.822182379104
DOCK7	4656.08736113532	5904.74046157306	5915.58481690431	4596.43627485023	5844.04239055111	5837.55719339599
DOCK8	564.228558592795	460.629136646789	482.748729334702	395.73420531349	485.980136624115	416.701462851657
DOCK9	1099.69522725999	1127.25434195755	1132.09947424872	863.254864271707	1256.52645005742	1058.56838805962
DOHH	72.6617740737587	58.196608458639	49.9590806670536	76.1356851948242	43.8979764747011	20.427821471548
DOK1	98.5988716373026	51.8955572688674	75.2209584082821	108.687368137964	78.4791776880258	62.4268462941534
DOK2	0	0	0	0.991054039265601	0	0
DOK3	58.3811901193798	70.1075054019307	39.8116360596791	70.9042044999426	64.5961832851661	55.2020125291711
DOK4	119.932272826829	94.1293147392515	76.9138274669167	186.380522134426	101.0373941621	23.1106703382784
DOK5	196.576174023492	190.299148923084	207.405232696874	167.116057372351	183.078394670173	167.309351765576
DOK6	13.5498766979292	1.41602136033566	5.65757111816637	27.1395816859936	28.3956610416836	6.62724336576957
DOK7	2.31880069690147	0	0.827662201182039	4.62968012777763	0	0
DOLK	743.192400902447	688.314373739688	656.317458340892	775.995312744966	686.175909453041	625.623592283854
DOLPP1	278.04577282145	255.490201027289	230.812925193187	309.654752278061	273.432047219261	209.26766678525
DONSON	898.718230459218	929.489249379625	994.111008080113	779.157692261831	829.970100168429	826.103483835387
DONSONP1	0	0	0	0	0	0
DOP1A	713.826296500592	987.147415345289	825.876588501355	862.978267479437	905.128334909331	821.749631434654
DOP1B	709.110187778991	714.932975802104	724.337937645824	730.176635900091	610.229165677034	660.163641643585
DOT1L	550.867549933833	385.325768109199	454.188225061706	417.958529912537	420.780549483138	290.646962338658
DPAGT1	1037.42536041342	1052.16718310921	1228.89803834961	1174.05199164818	1283.68971111795	1178.57483361926
DPCD	242.869486694739	257.925288467607	224.608538948673	258.281331392752	258.019712210263	248.163503555238
DPEP1	0.681333320636492	3.08795682339255	1.38610031446655	0.682331845900221	0	0
DPEP2	1.23205640570167	1.61892549755784	1.25324398474175	0	1.59752294228244	0
DPEP2NB	0	0	0	0.991054039265601	0	1.01070047218716
DPEP3	0	0	0	0	0	0
DPF1	28.6059549495685	20.6764519399697	19.1758408345864	22.7706297891845	14.866021362735	18.2701670460435
DPF2	934.493605613742	996.766853287663	935.894990034958	1010.32180530759	895.173911571927	879.09229120708
DPF3	8.85173807273599	9.66527569971304	7.08115336408964	18.5980717408063	7.40669379363695	12.0485372787909
DPH1	456.177426786351	505.047166536987	311.317674746738	450.662429791793	405.916069114234	472.955158112038
DPH2	649.736682419799	553.184315922593	486.831542476997	618.453647982729	548.784609164709	441.615583640376
DPH3	1156.98092942031	1157.2905198017	1337.67198285279	1129.39192409578	1101.14960624724	1270.11411541945
DPH3P1	0	0	7.046353080347	0.991054039265601	0	0
DPH3P2	0	0	0	0	0	0
DPH5	698.614161867808	804.377884653105	859.344026897139	790.671220017642	882.156230864951	877.818644027926
DPH6	247.58278085701	219.139015378532	307.32080032037	194.965114185975	223.795413044434	232.252910313622
DPH7	339.898524876007	310.828264818368	289.811307056641	310.192887680817	287.359391310324	253.767357085773
DPM1	1034.61027615073	1062.05462238623	1063.3627213864	942.769116738821	1005.64081765237	1146.60262012517
DPM2	661.917494280636	581.114383768807	555.50257596247	634.466194502804	525.175636723181	425.553008409455
DPM3	66.0853010129377	62.1224771860256	35.4678528656106	90.4842593692914	56.1926131890608	23.8825374986214
DPP10	9.6786800099936	18.7826633659721	15.1391172165638	15.9107304297971	15.4147510237122	14.0812442052507
DPP3	1137.74309813469	1184.18821379116	1234.36672839937	1212.77147377181	1002.69479463925	894.074009624468
DPP3P1	0	0	0	0	0	0
DPP3P2	0	2.01556185575311	0	0.991054039265601	1.98891567957403	3.03210141656149
DPP4	3525.88398593341	3523.40646249205	3646.14578537119	2419.17568497116	2514.1988886723	2950.86175079441
DPP6	32.2935953667888	14.712604709744	35.45653472556	12.5700038285981	18.8842108684258	10.8531975165175
DPP7	686.850206902903	540.11061471001	571.204727152665	840.420503819333	466.10699477989	432.004385197316
DPP8	2167.85220310829	2051.81152186952	2201.91603950603	2098.2372055167	2440.85063249114	2852.65131905745
DPP9	1344.74787983764	1152.3029654893	1264.48000595891	1117.03662852602	1124.2464735756	1031.68721642308
DPPA2	0	0	0	0	0	0
